section,line_item,fiscal_year,budgeted,actual
GENERAL GOVERNMENT,VLCT Dues,2014,2541,2541
GENERAL GOVERNMENT,VLCT Dues,2015,2600,2750
GENERAL GOVERNMENT,VLCT Dues,2016,2827,
GENERAL GOVERNMENT,County Tax,2014,15161,15161
GENERAL GOVERNMENT,County Tax,2015,14247,15348
GENERAL GOVERNMENT,County Tax,2016,15602,
GENERAL GOVERNMENT,CV Solid Waste,2014,1731,1735
GENERAL GOVERNMENT,CV Solid Waste,2015,1735,1735
GENERAL GOVERNMENT,CV Solid Waste,2016,1757,
GENERAL GOVERNMENT,CV Reg Planning Comm,2014,1818,1817.55
GENERAL GOVERNMENT,CV Reg Planning Comm,2015,1818,1904.1
GENERAL GOVERNMENT,CV Reg Planning Comm,2016,1904,
GENERAL GOVERNMENT,Conservation Commission,2014,1000,137.16
GENERAL GOVERNMENT,Conservation Commission,2015,500,50
GENERAL GOVERNMENT,Conservation Commission,2016,500,
GENERAL GOVERNMENT,Tree Warden,2014,100,0
GENERAL GOVERNMENT,Tree Warden,2015,100,0
GENERAL GOVERNMENT,Tree Warden,2016,0,
GENERAL GOVERNMENT,Elections,2014,400,1087.92
GENERAL GOVERNMENT,Elections,2015,550,349.2
GENERAL GOVERNMENT,Elections,2016,450,
GENERAL GOVERNMENT,Misc. Expense,2014,0,750.94
GENERAL GOVERNMENT,Misc. Expense,2015,0,145
GENERAL GOVERNMENT,Misc. Expense,2016,0,
GENERAL GOVERNMENT,Tax Abatements,2014,0,43.3
GENERAL GOVERNMENT,Tax Abatements,2015,0,423.7
GENERAL GOVERNMENT,Tax Abatements,2016,0,
TOWN INSURANCES,Workers Comp,2014,9000,7555
TOWN INSURANCES,Workers Comp,2015,11909,16575
TOWN INSURANCES,Workers Comp,2016,13000,
TOWN INSURANCES,Unemployment Comp,2014,2000,692
TOWN INSURANCES,Unemployment Comp,2015,1488,513
TOWN INSURANCES,Unemployment Comp,2016,1500,
TOWN INSURANCES,Property & Casualty,2014,18000,21226.66
TOWN INSURANCES,Property & Casualty,2015,13853,17520
TOWN INSURANCES,Property & Casualty,2016,22000,
EMPLOYEE BENEFITS,Social Security,2014,16700,14719.22
EMPLOYEE BENEFITS,Social Security,2015,16500,6883.58
EMPLOYEE BENEFITS,Social Security,2016,16500,
EMPLOYEE BENEFITS,Medicare,2014,3900,3433.91
EMPLOYEE BENEFITS,Medicare,2015,4000,1609.97
EMPLOYEE BENEFITS,Medicare,2016,3900,
EMPLOYEE BENEFITS,Retirement,2014,12421,10476.83
EMPLOYEE BENEFITS,Retirement,2015,12000,5430.85
EMPLOYEE BENEFITS,Retirement,2016,12000,
EMPLOYEE BENEFITS,Life/ADD Insurance,2014,950,410.96
EMPLOYEE BENEFITS,Life/ADD Insurance,2015,2000,394.69
EMPLOYEE BENEFITS,Life/ADD Insurance,2016,2000,
EMPLOYEE BENEFITS,Health Insurance,2014,35000,25359.12
EMPLOYEE BENEFITS,Health Insurance,2015,18000,16848.58
EMPLOYEE BENEFITS,Health Insurance,2016,34500,
EMPLOYEE BENEFITS,Long Term Disability Ins,2014,950,1071.84
EMPLOYEE BENEFITS,Long Term Disability Ins,2015,0,0
EMPLOYEE BENEFITS,Long Term Disability Ins,2016,0,
ADMINISTRATION,Office Salary,2014,39088,17246.22
ADMINISTRATION,Office Salary,2015,24607,9849.48
ADMINISTRATION,Office Salary,2016,53353,
ADMINISTRATION,Office Staff Salary **,2014,17085,22912.71
ADMINISTRATION,Office Staff Salary **,2015,27700,9297.99
ADMINISTRATION,Office Staff Salary **,2016,0,
ADMINISTRATION,Lister Wages,2014,7500,7847.05
ADMINISTRATION,Lister Wages,2015,7000,735.78
ADMINISTRATION,Lister Wages,2016,7500,
ADMINISTRATION,Treasurer,2014,0,336.86
ADMINISTRATION,Treasurer,2015,0,0
ADMINISTRATION,Treasurer,2016,0,
ADMINISTRATION,Clerical Mileage,2014,250,0
ADMINISTRATION,Clerical Mileage,2015,250,0
ADMINISTRATION,Clerical Mileage,2016,250,
ADMINISTRATION,Office Supplies,2014,2300,2712.95
ADMINISTRATION,Office Supplies,2015,2600,2215.03
ADMINISTRATION,Office Supplies,2016,2600,
ADMINISTRATION,Equipment Repair,2014,250,130
ADMINISTRATION,Equipment Repair,2015,0,0
ADMINISTRATION,Equipment Repair,2016,0,
ADMINISTRATION,Equipment Purchase,2014,2500,1641.12
ADMINISTRATION,Equipment Purchase,2015,2000,0
ADMINISTRATION,Equipment Purchase,2016,1000,
ADMINISTRATION,Telephone,2014,3800,4191.23
ADMINISTRATION,Telephone,2015,4200,2147.76
ADMINISTRATION,Telephone,2016,4200,
ADMINISTRATION,Postage,2014,3000,2897.43
ADMINISTRATION,Postage,2015,3000,1410.11
ADMINISTRATION,Postage,2016,3000,
ADMINISTRATION,Auditing,2014,3400,3525
ADMINISTRATION,Auditing,2015,5000,4025
ADMINISTRATION,Auditing,2016,3800,
ADMINISTRATION,Listing Mileage/Expenses,2014,2000,2390.86
ADMINISTRATION,Listing Mileage/Expenses,2015,2400,1458.66
ADMINISTRATION,Listing Mileage/Expenses,2016,2500,
ADMINISTRATION,Clerk's Office Seminars,2014,500,120
ADMINISTRATION,Clerk's Office Seminars,2015,300,145
ADMINISTRATION,Clerk's Office Seminars,2016,300,
ADMINISTRATION,Listing Mapping,2014,750,1655
ADMINISTRATION,Listing Mapping,2015,750,0
ADMINISTRATION,Listing Mapping,2016,750,
ADMINISTRATION,Copier Lease,2014,2200,856.33
ADMINISTRATION,Copier Lease,2015,2500,938.35
ADMINISTRATION,Copier Lease,2016,2500,
ADMINISTRATION,Computer Maintenance,2014,5900,7566.91
ADMINISTRATION,Computer Maintenance,2015,5000,3047.57
ADMINISTRATION,Computer Maintenance,2016,5000,
TOWN HALL,Electricity,2014,2100,2161.71
TOWN HALL,Electricity,2015,2600,855.54
TOWN HALL,Electricity,2016,2600,
TOWN HALL,Heat,2014,4500,3901.03
TOWN HALL,Heat,2015,3000,938.14
TOWN HALL,Heat,2016,4500,
TOWN HALL,Grounds,2014,1500,1453.75
TOWN HALL,Grounds,2015,1500,1965
TOWN HALL,Grounds,2016,1500,
TOWN HALL,Building Repairs,2014,5000,4200.15
TOWN HALL,Building Repairs,2015,5000,1993.65
TOWN HALL,Building Repairs,2016,4000,
PUBLIC SAFETY,Constable,2014,1000,0
PUBLIC SAFETY,Constable,2015,1000,0
PUBLIC SAFETY,Constable,2016,0,
PUBLIC SAFETY,Health Officer,2014,500,570
PUBLIC SAFETY,Health Officer,2015,250,0
PUBLIC SAFETY,Health Officer,2016,250,
PUBLIC SAFETY,ANIMAL CONTROL,2014,0,1185
PUBLIC SAFETY,ANIMAL CONTROL,2015,0,60
PUBLIC SAFETY,ANIMAL CONTROL,2016,750,
PUBLIC SAFETY,Courses/Seminars,2014,500,0
PUBLIC SAFETY,Courses/Seminars,2015,100,0
PUBLIC SAFETY,Courses/Seminars,2016,100,
PUBLIC SAFETY,Ambulance,2014,55738,55738
PUBLIC SAFETY,Ambulance,2015,57694,57694
PUBLIC SAFETY,Ambulance,2016,59720,
PUBLIC SAFETY,Speed Enforcement,2014,5000,4772.63
PUBLIC SAFETY,Speed Enforcement,2015,7500,3001.07
PUBLIC SAFETY,Speed Enforcement,2016,7500,
PUBLIC SAFETY,Dog Pound,2014,800,15
PUBLIC SAFETY,Dog Pound,2015,800,450
PUBLIC SAFETY,Dog Pound,2016,800,
PUBLIC SAFETY,Emergency Management,2014,0,0
PUBLIC SAFETY,Emergency Management,2015,0,0
PUBLIC SAFETY,Emergency Management,2016,750,
FIRE DEPARTMENT,FD-Admin Asst.,2014,1500,477.02
FIRE DEPARTMENT,FD-Admin Asst.,2015,1000,0
FIRE DEPARTMENT,FD-Admin Asst.,2016,0,
FIRE DEPARTMENT,FD-Supplies,2014,300,63.75
FIRE DEPARTMENT,FD-Supplies,2015,300,62.74
FIRE DEPARTMENT,FD-Supplies,2016,200,
FIRE DEPARTMENT,FD-Equipment Repair,2014,6500,4906.05
FIRE DEPARTMENT,FD-Equipment Repair,2015,6250,9737.01
FIRE DEPARTMENT,FD-Equipment Repair,2016,7250,
FIRE DEPARTMENT,FD-Equipment Purchase,2014,2225,2482.8
FIRE DEPARTMENT,FD-Equipment Purchase,2015,2260,44.19
FIRE DEPARTMENT,FD-Equipment Purchase,2016,2100,
FIRE DEPARTMENT,FD-Telephone,2014,1000,988.19
FIRE DEPARTMENT,FD-Telephone,2015,1000,510.44
FIRE DEPARTMENT,FD-Telephone,2016,1000,
FIRE DEPARTMENT,FD-Fast Squad,2014,1600,291.3
FIRE DEPARTMENT,FD-Fast Squad,2015,1600,192.21
FIRE DEPARTMENT,FD-Fast Squad,2016,1000,
FIRE DEPARTMENT,FD-Electricity,2014,1400,1554.46
FIRE DEPARTMENT,FD-Electricity,2015,1400,614.84
FIRE DEPARTMENT,FD-Electricity,2016,1600,
FIRE DEPARTMENT,FD-Fuel - Heat,2014,5500,7909.56
FIRE DEPARTMENT,FD-Fuel - Heat,2015,5500,355.67
FIRE DEPARTMENT,FD-Fuel - Heat,2016,6000,
FIRE DEPARTMENT,FD-Building Maintenance,2014,2600,2865.56
FIRE DEPARTMENT,FD-Building Maintenance,2015,2600,934.94
FIRE DEPARTMENT,FD-Building Maintenance,2016,2500,
FIRE DEPARTMENT,FD-Radio Dispatch,2014,10562,12164.88
FIRE DEPARTMENT,FD-Radio Dispatch,2015,13200,6416.98
FIRE DEPARTMENT,FD-Radio Dispatch,2016,17864,
FIRE DEPARTMENT,FD-VSFA Dues/Legal Fees,2014,1975,968
FIRE DEPARTMENT,FD-VSFA Dues/Legal Fees,2015,1455,200
FIRE DEPARTMENT,FD-VSFA Dues/Legal Fees,2016,1825,
FIRE DEPARTMENT,FD-Forest Fire Warden,2014,250,0
FIRE DEPARTMENT,FD-Forest Fire Warden,2015,250,0
FIRE DEPARTMENT,FD-Forest Fire Warden,2016,250,
FIRE DEPARTMENT,FD-Admin. Assistant,2014,0,1282.37
FIRE DEPARTMENT,FD-Admin. Assistant,2015,0,0
FIRE DEPARTMENT,FD-Admin. Assistant,2016,1000,
FIRE DEPARTMENT,FD-GAS,2014,5000,1889.79
FIRE DEPARTMENT,FD-GAS,2015,5000,613.37
FIRE DEPARTMENT,FD-GAS,2016,2500,
FIRE DEPARTMENT,FD-Stipends,2014,2000,3955
FIRE DEPARTMENT,FD-Stipends,2015,3000,3920
FIRE DEPARTMENT,FD-Stipends,2016,3000,
FIRE DEPARTMENT,FD-Communication/Radio,2014,1200,69
FIRE DEPARTMENT,FD-Communication/Radio,2015,1200,28.9
FIRE DEPARTMENT,FD-Communication/Radio,2016,1200,
FIRE DEPARTMENT,FD-Tanker Payoff,2014,2500,2500
FIRE DEPARTMENT,FD-Tanker Payoff,2015,0,0
FIRE DEPARTMENT,FD-Tanker Payoff,2016,0,
PUBLIC WORKS,Salaries,2014,172200,166279.18
PUBLIC WORKS,Salaries,2015,176430,78424.54
PUBLIC WORKS,Salaries,2016,179959,
PUBLIC WORKS,Winter Maintenance,2014,65650,79884.71
PUBLIC WORKS,Winter Maintenance,2015,71500,70556.25
PUBLIC WORKS,Winter Maintenance,2016,69000,
PUBLIC WORKS,Summer Maintenance,2014,26000,24295.46
PUBLIC WORKS,Summer Maintenance,2015,26725,18462.94
PUBLIC WORKS,Summer Maintenance,2016,29575,
PUBLIC WORKS,Equipment Maintenance,2014,40000,53656.72
PUBLIC WORKS,Equipment Maintenance,2015,39050,27351.25
PUBLIC WORKS,Equipment Maintenance,2016,41300,
PUBLIC WORKS,Courses/Seminars,2014,300,120
PUBLIC WORKS,Courses/Seminars,2015,300,93.5
PUBLIC WORKS,Courses/Seminars,2016,300,
PUBLIC WORKS,Utilities,2014,3000,12529.27
PUBLIC WORKS,Utilities,2015,3000,3184.09
PUBLIC WORKS,Utilities,2016,4000,
PUBLIC WORKS,Garage Maintenance,2014,6000,17405.77
PUBLIC WORKS,Garage Maintenance,2015,9325,6255.7
PUBLIC WORKS,Garage Maintenance,2016,15175,
PUBLIC WORKS,Street Lights,2014,2000,2141.1
PUBLIC WORKS,Street Lights,2015,2200,1070.59
PUBLIC WORKS,Street Lights,2016,2200,
PUBLIC WORKS,Gas/Diesel/Oil,2014,63000,63014.57
PUBLIC WORKS,Gas/Diesel/Oil,2015,67400,25666.85
PUBLIC WORKS,Gas/Diesel/Oil,2016,64000,
PUBLIC WORKS,Culverts,2014,4000,214.46
PUBLIC WORKS,Culverts,2015,2000,11427.95
PUBLIC WORKS,Culverts,2016,4000,
PUBLIC WORKS,Signs,2014,3500,2985.19
PUBLIC WORKS,Signs,2015,3500,722.4
PUBLIC WORKS,Signs,2016,3500,
PUBLIC WORKS,Bridge Fund,2014,2000,2000
PUBLIC WORKS,Bridge Fund,2015,2000,0
PUBLIC WORKS,Bridge Fund,2016,2000,
PUBLIC WORKS,Paving Fund,2014,12000,32000
PUBLIC WORKS,Paving Fund,2015,32000,0
PUBLIC WORKS,Paving Fund,2016,30000,
PUBLIC WORKS,Construction & Paving,2014,90000,56490.11
PUBLIC WORKS,Construction & Paving,2015,84125,47716.09
PUBLIC WORKS,Construction & Paving,2016,64125,
PUBLIC WORKS,Equipment Purchase,2014,2000,2688.95
PUBLIC WORKS,Equipment Purchase,2015,1750,7658.74
PUBLIC WORKS,Equipment Purchase,2016,1750,
PUBLIC WORKS,Green-Up,2014,0,231.85
PUBLIC WORKS,Green-Up,2015,0,0
PUBLIC WORKS,Green-Up,2016,0,
CEMETERY,Labor,2014,4300,5060
CEMETERY,Labor,2015,4300,3520
CEMETERY,Labor,2016,4300,
CEMETERY,Materials,2014,1300,15
CEMETERY,Materials,2015,1300,0
CEMETERY,Materials,2016,1300,
CEMETERY,Equipment Repair,2014,0,0
CEMETERY,Equipment Repair,2015,1300,0
CEMETERY,Equipment Repair,2016,0,
CEMETERY,Repair to Cemetery,2014,1300,0
CEMETERY,Repair to Cemetery,2015,0,0
CEMETERY,Repair to Cemetery,2016,1300,
RECREATION,Wrightsville Beach,2014,904,904
RECREATION,Wrightsville Beach,2015,904,904
RECREATION,Wrightsville Beach,2016,904,
RECREATION,Town Bor,2014,2725,2725
RECREATION,Town Bor,2015,3000,1604.98
RECREATION,Town Bor,2016,3000,
RECREATION,Learn to Swim,2014,1300,1300
RECREATION,Learn to Swim,2015,1300,0
RECREATION,Learn to Swim,2016,1300,
RECREATION,Bandstand Mowing,2014,500,450
RECREATION,Bandstand Mowing,2015,750,0
RECREATION,Bandstand Mowing,2016,750,
DEBT SERVICE,2010 International Dump,2014,20040,20370.92
DEBT SERVICE,2010 International Dump,2015,20000,20000
DEBT SERVICE,2010 International Dump,2016,0,
DEBT SERVICE,2010 Int Dump Interest,2014,2180,1582.26
DEBT SERVICE,2010 Int Dump Interest,2015,1500,1214.36
DEBT SERVICE,2010 Int Dump Interest,2016,0,
DEBT SERVICE,2004 Fire Truck,2014,15000,15000
DEBT SERVICE,2004 Fire Truck,2015,15000,15000
DEBT SERVICE,2004 Fire Truck,2016,0,
DEBT SERVICE,2004 Fire Truck Interest,2014,301,894.75
DEBT SERVICE,2004 Fire Truck Interest,2015,602,300.75
DEBT SERVICE,2004 Fire Truck Interest,2016,0,
DEBT SERVICE,Fire Station Bond,2014,45000,45000
DEBT SERVICE,Fire Station Bond,2015,45000,45000
DEBT SERVICE,Fire Station Bond,2016,40000,
DEBT SERVICE,Fire Station Interest,2014,26858,26857.35
DEBT SERVICE,Fire Station Interest,2015,24585,13181.08
DEBT SERVICE,Fire Station Interest,2016,24585,
DEBT SERVICE,2008 Kobelco Excav,2014,21000,21000
DEBT SERVICE,2008 Kobelco Excav,2015,0,0
DEBT SERVICE,2008 Kobelco Excav,2016,0,
DEBT SERVICE,2008 Kobelco Excav-Int.,2014,500,402.13
DEBT SERVICE,2008 Kobelco Excav-Int.,2015,0,0
DEBT SERVICE,2008 Kobelco Excav-Int.,2016,0,
DEBT SERVICE,2014 Western Star 4700 TR,2014,0,0
DEBT SERVICE,2014 Western Star 4700 TR,2015,29010,33053.7
DEBT SERVICE,2014 Western Star 4700 TR,2016,29010,
DEBT SERVICE,2014 West. Star Trk-INTER,2014,0,0
DEBT SERVICE,2014 West. Star Trk-INTER,2015,3300,4.29
DEBT SERVICE,2014 West. Star Trk-INTER,2016,3300,
DEBT SERVICE,2015 GMC TRK-PRIN,2014,0,0
DEBT SERVICE,2015 GMC TRK-PRIN,2015,0,0
DEBT SERVICE,2015 GMC TRK-PRIN,2016,5870,
DEBT SERVICE,2015 GMC TRK - INT,2014,0,0
DEBT SERVICE,2015 GMC TRK - INT,2015,0,0
DEBT SERVICE,2015 GMC TRK - INT,2016,866,
DEBT SERVICE,2014 Komatsu Loader -PRIN,2014,0,0
DEBT SERVICE,2014 Komatsu Loader -PRIN,2015,0,0
DEBT SERVICE,2014 Komatsu Loader -PRIN,2016,23678,
DEBT SERVICE,2014 Komatsu Loader-INT,2014,0,0
DEBT SERVICE,2014 Komatsu Loader-INT,2015,0,0
DEBT SERVICE,2014 Komatsu Loader-INT,2016,2662,
DEBT SERVICE,1998 Fire Truck,2014,0,0
DEBT SERVICE,1998 Fire Truck,2015,0,0
DEBT SERVICE,1998 Fire Truck,2016,6000,
DEBT SERVICE,1998 Fire Truck Interest,2014,0,0
DEBT SERVICE,1998 Fire Truck Interest,2015,0,0
DEBT SERVICE,1998 Fire Truck Interest,2016,800,
DEBT SERVICE,Equipment Note FD,2014,0,0
DEBT SERVICE,Equipment Note FD,2015,0,0
DEBT SERVICE,Equipment Note FD,2016,2000,
DEBT SERVICE,Equipment Note FD Interes,2014,0,0
DEBT SERVICE,Equipment Note FD Interes,2015,0,0
DEBT SERVICE,Equipment Note FD Interes,2016,300,
ZONING/BRD OF ADJUSTMENT,Mileage,2014,300,0
ZONING/BRD OF ADJUSTMENT,Mileage,2015,0,0
ZONING/BRD OF ADJUSTMENT,Mileage,2016,0,
ZONING/BRD OF ADJUSTMENT,Advertising,2014,300,361.61
ZONING/BRD OF ADJUSTMENT,Advertising,2015,500,47.4
ZONING/BRD OF ADJUSTMENT,Advertising,2016,750,
ZONING/BRD OF ADJUSTMENT,Zoning - enforcement,2014,0,59.5
ZONING/BRD OF ADJUSTMENT,Zoning - enforcement,2015,0,0
ZONING/BRD OF ADJUSTMENT,Zoning - enforcement,2016,0,
ZONING/BRD OF ADJUSTMENT,Courses/Seminars,2014,200,0
ZONING/BRD OF ADJUSTMENT,Courses/Seminars,2015,0,0
ZONING/BRD OF ADJUSTMENT,Courses/Seminars,2016,0,
PLANNING COMMISSION,Advertising,2014,500,71.59
PLANNING COMMISSION,Advertising,2015,500,41.4
PLANNING COMMISSION,Advertising,2016,500,
PLANNING COMMISSION,Mail Drop/Postage,2014,500,0
PLANNING COMMISSION,Mail Drop/Postage,2015,500,0
PLANNING COMMISSION,Mail Drop/Postage,2016,500,
PLANNING COMMISSION,Printing & Copying,2014,500,37.44
PLANNING COMMISSION,Printing & Copying,2015,500,0
PLANNING COMMISSION,Printing & Copying,2016,500,
PLANNING COMMISSION,Consultation,2014,1000,1000
PLANNING COMMISSION,Consultation,2015,0,0
PLANNING COMMISSION,Consultation,2016,0,
SPECIAL ARTICLES,Middlesex Conservation Fund,2014,5000,5000
SPECIAL ARTICLES,Middlesex Conservation Fund,2015,5000,5000
SPECIAL ARTICLES,Middlesex Conservation Fund,2016,5000,
SPECIAL ARTICLES,CV Home Health & Hospice,2014,3750,3750
SPECIAL ARTICLES,CV Home Health & Hospice,2015,3750,3750
SPECIAL ARTICLES,CV Home Health & Hospice,2016,3750,
SPECIAL ARTICLES,CV Council on Aging,2014,250,250
SPECIAL ARTICLES,CV Council on Aging,2015,250,250
SPECIAL ARTICLES,CV Council on Aging,2016,250,
SPECIAL ARTICLES,RSVP,2014,750,750
SPECIAL ARTICLES,RSVP,2015,750,750
SPECIAL ARTICLES,RSVP,2016,250,
SPECIAL ARTICLES,Middlesex Community Conn.,2014,3000,3000
SPECIAL ARTICLES,Middlesex Community Conn.,2015,3000,3000
SPECIAL ARTICLES,Middlesex Community Conn.,2016,3000,
SPECIAL ARTICLES,Kellogg-Hubbard Library,2014,26800,26800
SPECIAL ARTICLES,Kellogg-Hubbard Library,2015,26800,0
SPECIAL ARTICLES,Kellogg-Hubbard Library,2016,27760,
SPECIAL ARTICLES,Family Center of Vermont,2014,250,250
SPECIAL ARTICLES,Family Center of Vermont,2015,500,500
SPECIAL ARTICLES,Family Center of Vermont,2016,500,
SPECIAL ARTICLES,CV Economic Development,2014,500,500
SPECIAL ARTICLES,CV Economic Development,2015,250,250
SPECIAL ARTICLES,CV Economic Development,2016,500,
SPECIAL ARTICLES,Home Share Now,2014,250,250
SPECIAL ARTICLES,Home Share Now,2015,250,250
SPECIAL ARTICLES,Home Share Now,2016,250,
SPECIAL ARTICLES,Vt. Green Up,2014,100,100
SPECIAL ARTICLES,Vt. Green Up,2015,100,100
SPECIAL ARTICLES,Vt. Green Up,2016,100,
SPECIAL ARTICLES,Montpelier Veteran's Council,2014,200,200
SPECIAL ARTICLES,Montpelier Veteran's Council,2015,0,0
SPECIAL ARTICLES,Montpelier Veteran's Council,2016,250,
SPECIAL ARTICLES,Wash. County Youth Service,2014,175,175
SPECIAL ARTICLES,Wash. County Youth Service,2015,175,175
SPECIAL ARTICLES,Wash. County Youth Service,2016,175,
SPECIAL ARTICLES,Vt. Centr for Indepen. Living,2014,195,195
SPECIAL ARTICLES,Vt. Centr for Indepen. Living,2015,195,195
SPECIAL ARTICLES,Vt. Centr for Indepen. Living,2016,195,
SPECIAL ARTICLES,Wash. County Diversion,2014,0,0
SPECIAL ARTICLES,Wash. County Diversion,2015,250,250
SPECIAL ARTICLES,Wash. County Diversion,2016,250,
SPECIAL ARTICLES,Montpelier Senior Center,2014,1050,1050
SPECIAL ARTICLES,Montpelier Senior Center,2015,3400,3400
SPECIAL ARTICLES,Montpelier Senior Center,2016,3400,
SPECIAL ARTICLES,Peoples Health & Wellness,2014,200,200
SPECIAL ARTICLES,Peoples Health & Wellness,2015,200,200
SPECIAL ARTICLES,Peoples Health & Wellness,2016,200,
SPECIAL ARTICLES,No.Vt.Resource & Dev.,2014,100,100
SPECIAL ARTICLES,No.Vt.Resource & Dev.,2015,0,0
SPECIAL ARTICLES,No.Vt.Resource & Dev.,2016,0,
SPECIAL ARTICLES,Sexual Assault Crisis Team,2014,195,195
SPECIAL ARTICLES,Sexual Assault Crisis Team,2015,245,245
SPECIAL ARTICLES,Sexual Assault Crisis Team,2016,245,
SPECIAL ARTICLES,CV Community Action,2014,199,199
SPECIAL ARTICLES,CV Community Action,2015,249,249
SPECIAL ARTICLES,CV Community Action,2016,249,
SPECIAL ARTICLES,Vermont Cares,2014,250,250
SPECIAL ARTICLES,Vermont Cares,2015,250,250
SPECIAL ARTICLES,Vermont Cares,2016,250,
SPECIAL ARTICLES,Green Mt. Transit,2014,953,953
SPECIAL ARTICLES,Green Mt. Transit,2015,199,199
SPECIAL ARTICLES,Green Mt. Transit,2016,249,
SPECIAL ARTICLES,Battered Women,2014,199,199
SPECIAL ARTICLES,Battered Women,2015,199,199
